0,cartodb_id,pre,longitude,latitude
0101000020E61000001B1D04DB902653C04FD787B32AB34340,816,66,-76.60259128,39.39974064
0101000020E6100000F7EA8077742653C0909BE97744B44340,843,66,-76.60085857,39.40833949
0101000020E610000047D1DA9F912653C05D5B0DC326B34340,856,66,-76.60263821,39.39962042
0101000020E6100000F60C7E6EAA2653C04B210C1378B24340,859,66,-76.60415232,39.39428938
0101000020E61000007C7C6384872653C022279F6077B34340,880,66,-76.60202131,39.40208061
0101000020E6100000C99021CFC72653C082091666A5B14340,896,66,-76.60594538,39.38786007
0101000020E610000071A17E59922653C0EF311EC620B34340,898,66,-76.60268247,39.39943768
0101000020E6100000C7B11E8C922653C0DF5CD3EE1DB34340,912,66,-76.60269454,39.39935098
0101000020E6100000AE440325832653C0F6E020E79EB34340,913,66,-76.60175443,39.40328683
0101000020E6100000EA577C3BB02653C085E42A374DB24340,914,66,-76.60450637,39.39298143
0101000020E6100000DDDBC22D7E2653C02977E1FFF5B34340,925,66,-76.60145134,39.40594481
0101000020E61000002C82BD91922653C0B4BEF51F21B34340,932,66,-76.60269588,39.39944839
0101000020E61000009E90A528BA2653C0033883E0EDB14340,981,66,-76.60511223,39.39007193
0101000020E61000003896037FB02653C0B2A81D3846B24340,983,66,-76.60452247,39.39276792
0101000020E61000002EAD028C993053C07C73C98253AD4340,807,65,-76.75937176,39.35411105
0101000020E6100000E24BF26D8B3053C0C2BB9EE049AD4340,865,65,-76.7585101,39.35381706
0101000020E6100000CDD4FBF8D13053C05C23BC1C7AAD4340,873,65,-76.76281571,39.35528907
0101000020E6100000144F875FFB3053C0C81DFCE58FAD4340,902,65,-76.7653426,39.35595393
0101000020E610000064940434D33053C05C23BC1C7AAD4340,903,65,-76.76289082,39.35528907
0101000020E6100000D5E3420E5F3053C0EA97047F2AAD4340,904,65,-76.75580174,39.35285938
0101000020E6100000F61C60FF983053C0B12EB0BF53AD4340,907,65,-76.75933823,39.35411831
0101000020E61000005F8421599D3053C021640FA356AD4340,908,65,-76.75960377,39.35420645
0101000020E6100000C51561D4FF3053C038D29D509DAD4340,956,65,-76.7656146,39.35636337
0101000020E6100000D05B9FE6623053C071B4BA072EAD4340,957,65,-76.75603643,39.35296723
0101000020E61000007B3D0C6B323153C01422BF02C1AD4340,966,65,-76.76870228,39.35745272
0101000020E6100000404F0306893053C06FAECC214AAD4340,975,65,-76.75836325,39.35382483
0101000020E61000004B2303CCFE3053C0A0202DA599AD4340,991,65,-76.76555157,39.35625138
0101000020E6100000351556E80B3153C007D989FDABAD4340,992,65,-76.76635178,39.35681123
0101000020E61000000F023CB36E3053C02FCCB6913AAD4340,996,65,-76.7567566,39.35334989
0101000020E610000046360485093153C058A0C484A4AD4340,1006,65,-76.76620603,39.35658321
0101000020E61000001557957D573053C0F20E094226AD4340,1646,65,-76.75534,39.35273004
0101000020E61000003B520120BC2E53C0A232F60CFEAB4340,806,64,-76.73023224,39.34369051
0101000020E61000000879FB7B422E53C020A885589EAB4340,832,64,-76.72280788,39.34076983
0101000020E610000031BB61BA942E53C058FB9E05DFAB4340,834,64,-76.72782764,39.34274359
0101000020E6100000734AFE2F702E53C0C0392BBBC3AB4340,845,64,-76.72559738,39.34191074
0101000020E61000002E8A8122942E53C0E2221883DEAB4340,866,64,-76.72779143,39.34272803
0101000020E61000006BC7C331812E53C0F5211C71D0AB4340,905,64,-76.7266354,39.34229864
0101000020E61000008CD7FEC6052F53C027E4391133AC4340,969,64,-76.73472762,39.34530845
0101000020E6100000629C0126572453C077267ED6C6AF4340,797,63,-76.56781912,39.37325555
0101000020E61000000EC93D1B412453C038158822CDAF4340,847,63,-76.56647378,39.37344772
0101000020E610000079637B0C5A2453C0C482F390C6AF4340,860,63,-76.56799614,39.37324726
0101000020E6100000ED7F3E99582453C066DE05A5C3AF4340,889,63,-76.56790763,39.3731581
0101000020E6100000993A3C42552453C0FB0F5D0EC3AF4340,940,63,-76.56770378,39.37314014
0101000020E61000000C49FB59CB2153C08FB4E9420BB24340,793,62,-76.52803659,39.39096867
0101000020E61000000C49FB59CB2153C08FB4E9420BB24340,794,62,-76.52803659,39.39096867
0101000020E61000005DA8FC6BB92153C0D5F3A8D731B24340,801,62,-76.52694225,39.39214607
0101000020E610000039580759792153C0285977C19AB24340,824,62,-76.52303148,39.39534777
0101000020E6100000DD985C94B22153C07E90C07A37B24340,875,62,-76.52652463,39.3923181
0101000020E6100000F6F6425CD42153C05580B58BE5B14340,876,62,-76.52858645,39.38981768
0101000020E610000031D14113782153C0548F55C696B24340,998,62,-76.52295381,39.39522628
0101000020E61000006295FBB2AE2153C0D53F886448B24340,1000,62,-76.52628779,39.39283425
0101000020E61000000B920402993353C0B10CBB39A6AF4340,792,61,-76.80621386,39.3722603
0101000020E610000050123BE8CC3353C0518F238CD5AF4340,805,61,-76.80938154,39.37370445
0101000020E6100000CDD80208C03353C0037A7EA4CAAF4340,810,61,-76.80859566,39.37337166
0101000020E610000099684E66D53353C09660CCF1E5AF4340,878,61,-76.80989988,39.37420485
0101000020E610000029EC1EB09D3353C09C04A9F3ACAF4340,934,61,-76.80649951,39.37246557
0101000020E6100000290F0344DE3353C061FDC0D1E5AF4340,952,61,-76.81044102,39.37420103
0101000020E61000004B7244E70A2453C0DE95B8E9AAB24340,791,60,-76.56316549,39.39584085
0101000020E6100000432E82101A2453C00B57CD9452B24340,796,60,-76.56409085,39.39314518
0101000020E610000084B62084152453C0C385B849F7B24340,910,60,-76.56381324,39.39817163
0101000020E61000004FBDA04B192453C06F520B0405B34340,927,60,-76.56404391,39.39859057
0101000020E610000052D803B5312453C0F0A39E2E20B24340,989,60,-76.56553388,39.39160712
0101000020E610000006E7007F401E53C04F4D179CA0A74340,790,59,-76.47268653,39.30958892
0101000020E6100000254202CA4F1E53C062269BBC92A74340,825,59,-76.47361994,39.30916555
0101000020E61000008E5DFD335E1E53C0C34D04798FA74340,837,59,-76.4744997,39.30906594
0101000020E610000066A4BD45501E53C09013E46F94A74340,839,59,-76.47364944,39.30921744
0101000020E6100000C81782567F1E53C098A02BB66EA74340,894,59,-76.47652209,39.30806615
0101000020E610000054471A1E731E53C052D00E3476A74340,963,59,-76.47577622,39.30829478
0101000020E6100000699A0346CF3153C00C93CA903AAE4340,787,58,-76.77827597,39.36116228
0101000020E610000093DE9AE8313253C08C4E754C86AE4340,803,58,-76.78429618,39.36347347
0101000020E6100000F20D0197323253C09F5356F483AE4340,850,58,-76.78433776,39.36340193
0101000020E6100000D69401F3123253C074BBD1A66EAE4340,851,58,-76.78240657,39.36275182
0101000020E6100000AF6DFE1DD93153C055E14BB842AE4340,933,58,-76.77887678,39.36141113
0101000020E61000006FC0634FED3153C03061FA7F51AE4340,943,58,-76.78010926,39.36186218
0101000020E6100000C210FFD1333253C0087DE17C87AE4340,944,58,-76.78441286,39.36350976
0101000020E61000000DC55F8B843153C0B1DB88A302AE4340,949,58,-76.77371487,39.35945553
0101000020E610000065C0FE90233253C0F6F5B6787CAE4340,953,58,-76.7834208,39.36317357
0101000020E61000002CA5A125133253C01A2087776FAE4340,964,58,-76.78241864,39.3627767
0101000020E6100000CF939D44E53153C05019204D4CAE4340,965,58,-76.77961841,39.36170353
0101000020E61000007E4ADFB5153253C06A085C9177AE4340,967,58,-76.7825751,39.36302392
0101000020E6100000C66EC0630F3253C035C88FBE6AAE4340,970,58,-76.78218931,39.36263258
0101000020E6100000446182E0D23153C0B6D9F55E3EAE4340,972,58,-76.77849591,39.36127841
0101000020E61000007D5082C4573253C025AC32F8A0AE4340,976,58,-76.78660691,39.3642874
0101000020E610000062AEFB7DF52D53C05922488C3BA34340,786,57,-76.71810865,39.27525476
0101000020E6100000F8920014E72D53C0B200F95446A34340,874,57,-76.71722889,39.27558386
0101000020E6100000EAC68178992D53C07E6109D67EA34340,892,57,-76.71249211,39.27730823
0101000020E61000002F6E82F3D22D53C0A0ECDA9C52A34340,926,57,-76.71600044,39.27595864
0101000020E6100000B7CE017A082E53C077981F4D2FA34340,950,57,-76.71926737,39.27488102
0101000020E6100000B7CE017A082E53C0357B7F072FA34340,954,57,-76.71926737,39.27487272
0101000020E6100000C68E004D082E53C0357B7F072FA34340,984,57,-76.71925664,39.27487272
0101000020E6100000C68E004D082E53C0357B7F072FA34340,985,57,-76.71925664,39.27487272
0101000020E61000005CDDFB65C12E53C0CAFD2F53EAA74340,783,56,-76.7305541,39.31183853
0101000020E61000005CDDFB65C12E53C0CAFD2F53EAA74340,784,56,-76.7305541,39.31183853
0101000020E6100000CF7DFF07D42E53C0E69B860BEDA74340,799,56,-76.73169136,39.31192154
0101000020E61000008EB6010A3B2F53C03B768A34F5A74340,800,56,-76.73797846,39.31217057
0101000020E610000099C27BF5CE2F53C09698E3EC08A84340,804,56,-76.74700677,39.31277238
0101000020E6100000939903EB952F53C0380A1876FBA74340,833,56,-76.74352527,39.31236149
0101000020E6100000CF7701405F2F53C01FD8337CF2A74340,849,56,-76.7401886,39.31208756
0101000020E6100000A7BEC151512F53C07877C7D6F1A74340,852,56,-76.73933834,39.31206784
0101000020E610000023E2FFF1522F53C0023ADDC3EFA74340,853,56,-76.73943758,39.31200455
0101000020E610000023E2FFF1522F53C0023ADDC3EFA74340,854,56,-76.73943758,39.31200455
0101000020E610000095B08053E92F53C0912363D607A84340,900,56,-76.7486161,39.31273918
0101000020E61000000D5DFD96082F53C0C0B9D817FDA74340,918,56,-76.73489928,39.31241129
0101000020E61000000D5DFD96082F53C0C0B9D817FDA74340,919,56,-76.73489928,39.31241129
0101000020E610000037ABFC3A093053C065F95F530CA84340,921,56,-76.75056338,39.31287615
0101000020E6100000E2170390FF2F53C03A1326CE02A84340,929,56,-76.7499733,39.31258561
0101000020E610000020DD001AC22E53C06E4B47ADEEA74340,951,56,-76.73059702,39.31197134
0101000020E6100000A5420267652F53C016F740A7F7A74340,971,56,-76.74056411,39.31224528
0101000020E6100000BA7D3DFC082F53C028691736F7A74340,986,56,-76.73492342,39.31223179
0101000020E61000000935018E962253C01020C7FF32B04340,782,55,-76.54043913,39.37655637
0101000020E61000009876FF92732253C0F8167BD484B04340,795,55,-76.53830409,39.37905365
0101000020E61000002F87FE85352253C05FCAA7640CB14340,828,55,-76.53451681,39.38319071
0101000020E61000002F87FE85352253C05FCAA7640CB14340,829,55,-76.53451681,39.38319071
0101000020E61000002F87FE85352253C05FCAA7640CB14340,830,55,-76.53451681,39.38319071
0101000020E61000005EA6FD416A2253C00B964D2D99B04340,848,55,-76.53773546,39.37967459
0101000020E61000000104A4E4722253C05F411EEA8CB04340,871,55,-76.53826252,39.37930037
0101000020E6100000EDBB01EA762253C02429C8537FB04340,917,55,-76.53850794,39.37888572
0101000020E6100000E6DA826BCF2253C0CAF983FDAEAF4340,924,55,-76.54390991,39.37252778
0101000020E610000045745B64332253C0FA2070C916B14340,939,55,-76.53438672,39.3835079
0101000020E6100000E9D20141A72253C0FABE6EC70AB04340,997,55,-76.54145837,39.37532895
0101000020E61000003DA94077132253C08B3AEFD664B14340,999,55,-76.5324381,39.38588988
0101000020E61000001244C46ABF2053C0FDB47A1CC0A54340,781,54,-76.51168317,39.29492527
0101000020E610000077C883E3682053C06269BF394CA44340,785,54,-76.5064019,39.28357622
0101000020E6100000889FFF1EBC2053C0B3F41DD3C5A54340,788,54,-76.511482,39.29509963
0101000020E6100000889FFF1EBC2053C0B3F41DD3C5A54340,789,54,-76.511482,39.29509963
0101000020E61000001429C575692053C079B130444EA44340,798,54,-76.50643677,39.2836385
0101000020E6100000539600804C2053C0B7135FCC9AA34340,802,54,-76.50466919,39.27816157
0101000020E610000062408224642053C0B3D4F6862DA54340,808,54,-76.50611222,39.29045188
0101000020E6100000BD8FFEF2242053C02CD2065812A64340,809,54,-76.5022552,39.29743481
0101000020E61000006A5611C9AB2053C0E785E05D53A54340,836,54,-76.51048495,39.29160665
0101000020E610000077DB01AE962053C08711CA14D6A54340,846,54,-76.50919676,39.29559574
0101000020E61000000D86BEE4542053C06503230EDDA44340,857,54,-76.50518149,39.28799607
0101000020E610000045166171552053C02D358CCCEDA34340,861,54,-76.50521502,39.28069455
0101000020E6100000663C0098612053C05282BC26BDA44340,872,54,-76.50595665,39.28702244
0101000020E6100000FF15859F702053C0827D8D87EBA54340,882,54,-76.50687397,39.29625029
0101000020E6100000521443CDEB2053C051C49E4D79A54340,883,54,-76.5143922,39.29276438
0101000020E6100000521443CDEB2053C051C49E4D79A54340,884,54,-76.5143922,39.29276438
0101000020E6100000521443CDEB2053C051C49E4D79A54340,885,54,-76.5143922,39.29276438
0101000020E610000086D46143BF2053C0AF70BB65C1A54340,886,54,-76.51167378,39.29496452
0101000020E6100000F3BBFAC2352153C04053C8F8A4A54340,887,54,-76.51890635,39.29409704
0101000020E6100000945AFF192B2053C09C96ED7D89A54340,891,54,-76.50263071,39.29325842
0101000020E6100000E246C2A5C02053C05B2AA9F2C1A54340,922,54,-76.51175827,39.29498132
0101000020E6100000715AF0A2AF2053C0AAEE91CD55A54340,936,54,-76.51072,39.291681
0101000020E61000009480FBAE862053C0DF60B9EFE2A54340,978,54,-76.50822043,39.29598805
0101000020E610000020B7FC135E2053C085BA1F22FBA34340,993,54,-76.50574207,39.28110148
0101000020E6100000E8981C0CAF2053C0DA0E782655A54340,1002,54,-76.51068404,39.29166108
0101000020E6100000593BE52C472153C07B72872CD6A54340,1009,54,-76.5199692,39.29559857
0101000020E61000006B97FC700C2453C0261296C2CDAC4340,479,53,-76.56325936,39.3500293
0101000020E6100000A4C6427C392453C0BEBA11B36AAC4340,499,53,-76.56600863,39.34700621
0101000020E6100000C6F0E0406B2453C0058F0CC5DFAB4340,511,53,-76.56904623,39.34276641
0101000020E610000098851B95402453C07065A26B53AC4340,746,53,-76.5664418,39.34629579
0101000020E61000004E3DFB5F682453C0451559C6E1AB4340,749,53,-76.56887054,39.3428276
0101000020E61000003A1C02EC882C53C0FDDAB8CD6DAA4340,478,52,-76.69585705,39.33147594
0101000020E61000009B2685DCF92C53C00F7CEB47B3AA4340,526,52,-76.70275033,39.33359622
0101000020E6100000D8536122D42C53C09EF1D82A9CAA4340,593,52,-76.70044765,39.33289085
0101000020E61000008257CB9DD92C53C0BAB65CA29FAA4340,619,52,-76.70078225,39.33299665
0101000020E6100000FC299F2F872C53C05E21BDF26AAA4340,722,52,-76.6957511,39.3313888
0101000020E61000008C3FBC74F42C53C063E5025D9CAD4340,502,51,-76.70242041,39.35633433
0101000020E6100000C918A39E532D53C07B47535E27AE4340,503,51,-76.70822874,39.36057643
0101000020E6100000F5A37E6A3E2D53C068A7510E07AE4340,553,51,-76.70693457,39.35959033
0101000020E6100000D736FF8E6C2D53C0DB34B6D702AE4340,554,51,-76.70975089,39.35946175
0101000020E61000001FDC7CA7F22C53C05A5DF34F95AD4340,590,51,-76.70231044,39.35611915
0101000020E610000023D5FBB6352D53C0B00DEC63CBAD4340,716,51,-76.70640349,39.35776948
0101000020E61000001D7DA388D22D53C0DD7C02ACFEAE4340,835,51,-76.71597496,39.36714697
0101000020E6100000A3FE1FCCD22D53C0EF6C3425FEAE4340,867,51,-76.71599105,39.3671309
0101000020E61000008B630BDEE32D53C0D773A97C15AF4340,868,51,-76.71703292,39.36784323
0101000020E6100000FB9DFDB3EC2D53C0AABAC3FD32AF4340,881,51,-76.71757221,39.36874363
0101000020E61000001DF563D5982D53C0DA15C0B58FAE4340,906,51,-76.71245322,39.36376068
0101000020E6100000AF05FF53982D53C0479307F98BAE4340,990,51,-76.71242237,39.36364663
0101000020E6100000F3E7DB82E52B53C01D84EB170DA44340,522,50,-76.68588325,39.28164958
0101000020E61000004BC4002EED2B53C017B0AA7F0CA44340,539,50,-76.6863513,39.28163143
0101000020E61000004BC4002EED2B53C017B0AA7F0CA44340,540,50,-76.6863513,39.28163143
0101000020E610000011CB03E4CD2B53C02F3841A30DA44340,655,50,-76.68444157,39.28166619
0101000020E61000009E53FB3AD12B53C07055E1E80DA44340,667,50,-76.68464541,39.28167449
0101000020E61000009944FFFCA52B53C0987043E710A44340,699,50,-76.68200612,39.28176585
0101000020E610000098C83F12BA2B53C0FC7A74D91EA44340,701,50,-76.68323189,39.28219145
0101000020E610000041B4FBFA062753C019854D322CAF4340,521,49,-76.60980105,39.36853627
0101000020E610000002F7FA62082753C0ED951EF2BBAE4340,584,49,-76.60988688,39.36511065
0101000020E6100000C75C42D30C2753C0846C9369B8AE4340,705,49,-76.61015779,39.36500282
0101000020E610000062F1FEEC052753C0F452B131AFAF4340,879,49,-76.60973668,39.372534
0101000020E61000004F3582A6082753C0CADFDEB1AFAF4340,897,49,-76.60990298,39.37254928
0101000020E610000084B940F6F82653C02AA09ADC39B04340,899,49,-76.60894543,39.3767658
0101000020E610000092EE00B2042753C02DB2001AE3AF4340,935,49,-76.60966158,39.37411809
0101000020E61000009213FD0CF52653C009B4096A57B04340,982,49,-76.60870671,39.37766767
0101000020E610000062F1FEEC052753C01630E485B2AF4340,988,49,-76.60973668,39.37263559
0101000020E61000005A228237852853C04B74D875D6A14340,513,48,-76.63313091,39.26435731
0101000020E6100000E02F242F842853C0F5264C39DBA14340,627,48,-76.63306788,39.26450268
0101000020E6100000F220039A842853C0D29F05BAD9A14340,692,48,-76.63309336,39.26445699
0101000020E6100000A649A5AF922853C0143EDF3FABA14340,693,48,-76.63395301,39.26303862
0101000020E6100000A649A5AF922853C0143EDF3FABA14340,694,48,-76.63395301,39.26303862
0101000020E6100000B979FC41912853C014995696AAA14340,695,48,-76.63386583,39.26301841
0101000020E61000001CD502DE362353C0B692469AB2AE4340,498,47,-76.55022383,39.36482552
0101000020E6100000A087FB44752353C0727AEE6F96AE4340,668,47,-76.55403256,39.36396598
0101000020E610000082F47FD4472353C0871403249AAE4340,688,47,-76.55125916,39.364079
0101000020E61000006999FB9A5B2353C0A38DC81C70AE4340,707,47,-76.55246615,39.3627964
0101000020E610000030780392912353C037E45DFDF1AD4340,736,47,-76.55575991,39.35894744
0101000020E61000007D1DFEBB3A2353C090AB68DEB7AE4340,747,47,-76.55045986,39.36498623
0101000020E61000003B7EFB7C4C2353C0954779DE74AE4340,748,47,-76.55154347,39.36294156
0101000020E610000021E4FE1B622353C0B30610BA5BAE4340,1662,47,-76.55286312,39.36217428
0101000020E610000097235CAFC62553C0B661B94A1CAD4340,480,46,-76.59025177,39.3524259
0101000020E6100000ADFA3B5FDC2553C00DE02D90A0AC4340,507,46,-76.59157544,39.34865
0101000020E6100000C5EF7DDCC42553C0D3488D0140AD4340,508,46,-76.59014046,39.35351581
0101000020E610000094045561BB2553C0AEA29AED65AD4340,687,46,-76.58956178,39.3546731
0101000020E6100000AEC2C139BE2553C02C6385534DAD4340,1040,46,-76.58973545,39.35392231
0101000020E6100000572D7E8D032753C098DBBDDCA7AB4340,466,45,-76.60959184,39.34106025
0101000020E6100000130EBDC5032753C0A558E2BF48AC4340,467,45,-76.60960525,39.34597014
0101000020E6100000865EFBD9FA2653C013A1AE41A1AD4340,483,45,-76.60906076,39.35648366
0101000020E6100000BF2EFD2A042753C0592A148E45AC4340,484,45,-76.60962939,39.34587265
0101000020E610000002F7FA62082753C02E21FEE583AD4340,504,45,-76.60988688,39.35558772
0101000020E61000008B357DF2072753C0BC14ECF979AD4340,516,45,-76.60986006,39.35528492
0101000020E6100000A23A2539032753C05AF2BA7650AC4340,530,45,-76.60957173,39.34620556
0101000020E61000004F3582A6082753C038D29D509DAD4340,532,45,-76.60990298,39.35636337
0101000020E6100000563CFDB90B2753C0A704485D80AD4340,558,45,-76.61009073,39.35547987
0101000020E61000008D665D8A082753C060EECD4E8AAD4340,562,45,-76.60989627,39.35578332
0101000020E610000010DDDC2D032753C05FD93F2EF5AB4340,574,45,-76.60956904,39.34341982
0101000020E610000035B10274062753C0BF82F2467FAD4340,585,45,-76.60976887,39.35544669
0101000020E61000008D8C4082032753C0DD09176E50AC4340,605,45,-76.60958916,39.34620453
0101000020E610000035B10274062753C0571995ED26AD4340,632,45,-76.60976887,39.35275049
0101000020E6100000D2AB014A032753C05078E0CE4BAC4340,669,45,-76.60957575,39.34606348
0101000020E610000052CBBD5D022753C08FC9A0E251AC4340,682,45,-76.60951942,39.34624894
0101000020E61000002334FE54072753C006F6773A80AD4340,697,45,-76.60982251,39.35547572
0101000020E610000035B10274062753C0A3618CA3CDAC4340,769,45,-76.60976887,39.3500256
0101000020E6100000F6F301DC072753C0B7A2A4F23CAD4340,1664,45,-76.6098547,39.35342248
0101000020E61000000EC2BBE03C2D53C0E6D1E8691BAF4340,463,44,-76.70684069,39.3680241
0101000020E61000000EC2BBE03C2D53C0E6D1E8691BAF4340,464,44,-76.70684069,39.3680241
0101000020E610000005F0A2F13C2D53C091D24B101EAF4340,678,44,-76.70684472,39.36810497
0101000020E61000002273C009202D53C034AB4E39ECAE4340,778,44,-76.70508045,39.36658398
0101000020E61000002273C009202D53C034AB4E39ECAE4340,779,44,-76.70508045,39.36658398
0101000020E61000007E7D0094B72853C04106B841E9AA4340,460,43,-76.63620472,39.33524343
0101000020E6100000FC1CFE1EA52853C0F710646F6FAA4340,495,43,-76.63507819,39.33152573
0101000020E6100000BE279CFEE82853C0009C285396AB4340,510,43,-76.63922086,39.34052505
0101000020E610000047A30A98A32853C0CE2D5B8861AA4340,561,43,-76.63498498,39.33110146
0101000020E6100000468802E8BD2853C0FEE759DE0FAB4340,586,43,-76.63659096,39.33642177
0101000020E61000002756FC95C42853C070FA27763CAB4340,591,43,-76.63699865,39.33778264
0101000020E61000001B003F1DEE2853C0D483DD0BA7AB4340,607,43,-76.63953334,39.34103535
0101000020E6100000CA2E7B86AE2853C092B49744A8AA4340,639,43,-76.63565218,39.33326013
0101000020E61000005D3DFE3DFE2853C0BD32F30D1AAC4340,640,43,-76.64051771,39.34454512
0101000020E6100000F3240238AA2853C09DBD54E893AA4340,756,43,-76.63538933,39.33263878
0101000020E6100000E58AFFF9052953C037B0B03B38AC4340,1037,43,-76.64098978,39.3454661
0101000020E61000005C36214A472C53C00BD56A9BA4AC4340,457,42,-76.69185117,39.34877341
0101000020E61000001422E0102A2C53C055251D277DAC4340,458,42,-76.6900675,39.34756936
0101000020E61000004DC8FFCB122C53C07CA477E052AC4340,459,42,-76.68864727,39.3462792
0101000020E61000004C295C4DE62B53C06C53028320AC4340,465,42,-76.68593153,39.34474218
0101000020E610000001B541BB3D2C53C064A80EE298AC4340,527,42,-76.69126779,39.34841562
0101000020E61000005AE343BB102C53C0C2AA93963EAC4340,567,42,-76.68852121,39.34566004
0101000020E6100000286D816FE02B53C0D1AF8C9115AC4340,578,42,-76.68557346,39.34440822
0101000020E61000009AA35C542A2C53C0C05522797CAC4340,602,42,-76.69008359,39.34754862
0101000020E6100000E3C28190EC2B53C06F0388CC26AC4340,717,42,-76.68631375,39.34493405
0101000020E61000000253FE9C5F2C53C00B9A543CC7AC4340,737,42,-76.69333577,39.34983019
0101000020E61000009C6BFBCB6C2C53C0E97B2ECFDAAC4340,764,42,-76.69414043,39.35042753
0101000020E6100000D80E04D0812253C0A7D9138FD1A44340,452,41,-76.53917313,39.28764523
0101000020E6100000C77F8120C02253C0E3ED188916A54340,481,41,-76.5429765,39.28975023
0101000020E6100000C77F8120C02253C0E3ED188916A54340,482,41,-76.5429765,39.28975023
0101000020E6100000ADAF2261672253C0277D6B71D7A44340,517,41,-76.53755978,39.2878248
0101000020E6100000E2E402C0462253C08CC037D1D7A44340,537,41,-76.53556824,39.28783622
0101000020E610000006F0BB8E5D2253C0CE122A59CAA44340,563,41,-76.5369603,39.28742518
0101000020E6100000E9CF02DDEC2253C080D54F07CBA44340,606,41,-76.54570699,39.28744594
0101000020E6100000ACF70250982253C012EB7D78D0A44340,744,41,-76.54054642,39.28761202
0101000020E6100000C01C03D3A52853C0CAA554366A934340,392,40,-76.63512111,39.15167884
0101000020E6100000D2FA7C10D92853C0F7112AFE10934340,406,40,-76.63824856,39.14895608
0101000020E61000005B1004A7C22853C0E4E4F2DD35934340,421,40,-76.63688064,39.15008139
0101000020E6100000B74604E3E02853C00D9A4CCBFE924340,429,40,-76.638726,39.1484007
0101000020E610000045AAFFDEF32853C0AFCCBE9FD8924340,434,40,-76.63988471,39.14723584
0101000020E6100000A5F2FABCF72853C01579CC1FD7924340,441,40,-76.64012074,39.14719007
0101000020E6100000B775FDA36B2853C0A9482AF812934340,445,40,-76.63156986,39.1490164
0101000020E610000070424210372953C0871B2AA56B9B4340,371,39,-76.64398581,39.21422257
0101000020E6100000EEB965EA222953C0F3354F9E479B4340,386,39,-76.64275608,39.21312312
0101000020E6100000C0EF3A762B2953C0DA963B12B39B4340,389,39,-76.6432777,39.21640232
0101000020E61000000E0EDD89252953C076732B63479B4340,391,39,-76.64291617,39.21311607
0101000020E61000000078E15AEF2853C0E76E5B84F79B4340,418,39,-76.63960907,39.21849112
0101000020E61000006717043D312953C02DEC4879569C4340,436,39,-76.64363027,39.22138897
0101000020E610000073D87DC7302953C03DD32A7E7C9B4340,443,39,-76.64360225,39.21473672
0101000020E6100000B07E01F7DB2853C048D19883FF9B4340,446,39,-76.63842559,39.21873517
0101000020E6100000B07E01F7DB2853C048D19883FF9B4340,447,39,-76.63842559,39.21873517
0101000020E61000002E413ECF3C2753C0E705AFC8759D4340,370,38,-76.61308652,39.23015698
0101000020E6100000E652019C832753C0620A7B7FA89D4340,376,38,-76.6174078,39.23170465
0101000020E610000045F064DC392753C005253750019E4340,379,38,-76.61290655,39.23441508
0101000020E61000008532017D2A2753C0391E5CCFCA9D4340,402,38,-76.61196828,39.23275177
0101000020E610000088FB0259132653C048F9CDEDF39D4340,512,38,-76.59493089,39.23400662
0101000020E6100000D3769F25002753C091BC10FE879E4340,523,38,-76.60938397,39.23852516
0101000020E6100000B90B83E83F2653C075A82A5D0F9E4340,528,38,-76.59765065,39.23484387
0101000020E6100000FEF1FB8A772653C0E9288BEB2D9E4340,533,38,-76.60104632,39.23577637
0101000020E6100000D2890453CD2653C05A4A7585679E4340,534,38,-76.606282,39.23753422
0101000020E610000033D5FE948B2653C0A4671FD03E9E4340,559,38,-76.60226941,39.2362919
0101000020E6100000BAF1930F262753C0A17DB451009E4340,571,38,-76.61169805,39.23438474
0101000020E6100000A5848163A62653C0213516E24B9E4340,572,38,-76.60390556,39.23669077
0101000020E6100000D59700578D2653C0E5C2F5E63F9E4340,594,38,-76.6023767,39.23632514
0101000020E6100000D59700578D2653C0E5C2F5E63F9E4340,595,38,-76.6023767,39.23632514
0101000020E6100000DD85FFD7ED2653C06D0E63147C9E4340,596,38,-76.60826683,39.23816161
0101000020E6100000099A01F41C2753C09BFB500E8B9E4340,598,38,-76.61114216,39.23861865
0101000020E610000002D8FCCF8C2653C045958A5B3F9E4340,601,38,-76.60234451,39.23630852
0101000020E610000002A9030F022753C0A980830F889E4340,630,38,-76.60950065,39.23852724
0101000020E6100000F973C064192753C0A397CDF3929E4340,761,38,-76.6109249,39.23885963
0101000020E610000021EAFCE3D62253C0360852ADAE894340,364,37,-76.54436588,39.07564322
0101000020E61000007F2A553FC22253C04080148E83894340,372,37,-76.54310592,39.07432724
0101000020E61000000879FB7B022353C0571A63ED108A4340,373,37,-76.54702663,39.07864158
0101000020E6100000E6CEE905E12253C077A2A0EBAD894340,374,37,-76.54498432,39.07562013
0101000020E6100000607E0283BF2253C065C704048C894340,384,37,-76.54293895,39.07458544
0101000020E61000001331FC12B72253C0AB5CEA18BE894340,385,37,-76.54242396,39.07611381
0101000020E6100000514900ABA12753C0E2F0BC335E944340,359,36,-76.61924243,39.15912482
0101000020E6100000B43B830A772753C0248CB0F295944340,380,36,-76.61664069,39.16082605
0101000020E6100000C9FBFEEE992753C0C74ED3C240944340,399,36,-76.61877036,39.15822635
